interval_start,date,region_id,rrp,demand_mw,is_peak
2025-01-18 13:40:00,2025-01-18,NSW1,28.18,7936.1,false
2025-01-18 13:40:00,2025-01-18,QLD1,54.34,6246.8,false
2025-01-18 13:40:00,2025-01-18,VIC1,54.68,4965.0,false
2025-01-18 13:40:00,2025-01-18,SA1,60.95,1674.8,false
2025-01-18 13:40:00,2025-01-18,TAS1,34.11,1255.8,false
2025-01-18 13:45:00,2025-01-18,NSW1,70.33,7682.5,false
2025-01-18 13:45:00,2025-01-18,QLD1,46.32,6368.3,false
2025-01-18 13:45:00,2025-01-18,VIC1,47.1,5357.0,false
2025-01-18 13:45:00,2025-01-18,SA1,55.34,1566.6,false
2025-01-18 13:45:00,2025-01-18,TAS1,41.27,1007.0,false
2025-01-18 13:50:00,2025-01-18,NSW1,46.36,8212.0,false
2025-01-18 13:50:00,2025-01-18,QLD1,36.07,6385.3,false
2025-01-18 13:50:00,2025-01-18,VIC1,33.51,4841.3,false
2025-01-18 13:50:00,2025-01-18,SA1,56.31,1589.0,false
2025-01-18 13:50:00,2025-01-18,TAS1,41.67,1138.8,false
2025-01-18 13:55:00,2025-01-18,NSW1,55.17,8374.9,false
2025-01-18 13:55:00,2025-01-18,QLD1,30.99,6149.9,false
2025-01-18 13:55:00,2025-01-18,VIC1,28.78,4678.7,false
2025-01-18 13:55:00,2025-01-18,SA1,41.97,1658.1,false
2025-01-18 13:55:00,2025-01-18,TAS1,40.12,1038.6,false
2025-01-18 14:00:00,2025-01-18,NSW1,60.83,6924.3,false
2025-01-18 14:00:00,2025-01-18,QLD1,39.43,6033.5,false
2025-01-18 14:00:00,2025-01-18,VIC1,40.6,5218.7,false
2025-01-18 14:00:00,2025-01-18,SA1,38.0,1566.5,false
2025-01-18 14:00:00,2025-01-18,TAS1,47.25,1115.8,false
2025-01-18 14:05:00,2025-01-18,NSW1,56.95,8298.2,false
2025-01-18 14:05:00,2025-01-18,QLD1,44.49,6209.1,false
2025-01-18 14:05:00,2025-01-18,VIC1,47.01,4850.1,false
2025-01-18 14:05:00,2025-01-18,SA1,61.39,1553.2,false
2025-01-18 14:05:00,2025-01-18,TAS1,35.69,1165.4,false
2025-01-18 14:10:00,2025-01-18,NSW1,38.04,7040.2,false
2025-01-18 14:10:00,2025-01-18,QLD1,46.18,6540.7,false
2025-01-18 14:10:00,2025-01-18,VIC1,53.99,5300.8,false
2025-01-18 14:10:00,2025-01-18,SA1,50.29,1575.4,false
2025-01-18 14:10:00,2025-01-18,TAS1,36.05,1027.3,false
2025-01-18 14:15:00,2025-01-18,NSW1,25.61,8209.8,false
2025-01-18 14:15:00,2025-01-18,QLD1,38.12,5950.0,false
2025-01-18 14:15:00,2025-01-18,VIC1,47.17,4527.1,false
2025-01-18 14:15:00,2025-01-18,SA1,70.22,1534.8,false
2025-01-18 14:15:00,2025-01-18,TAS1,41.6,1160.8,false
2025-01-18 14:20:00,2025-01-18,NSW1,53.97,7988.8,false
2025-01-18 14:20:00,2025-01-18,QLD1,42.49,5920.1,false
2025-01-18 14:20:00,2025-01-18,VIC1,34.79,4733.8,false
2025-01-18 14:20:00,2025-01-18,SA1,43.64,1647.7,false
2025-01-18 14:20:00,2025-01-18,TAS1,33.62,1114.6,false
2025-01-18 14:25:00,2025-01-18,NSW1,46.85,7354.6,false
2025-01-18 14:25:00,2025-01-18,QLD1,44.65,6956.3,false
2025-01-18 14:25:00,2025-01-18,VIC1,29.19,4697.7,false
2025-01-18 14:25:00,2025-01-18,SA1,43.96,1519.0,false
2025-01-18 14:25:00,2025-01-18,TAS1,37.75,1071.2,false
2025-01-18 14:30:00,2025-01-18,NSW1,69.23,7730.7,false
2025-01-18 14:30:00,2025-01-18,QLD1,37.47,5517.6,false
2025-01-18 14:30:00,2025-01-18,VIC1,42.73,5196.0,false
2025-01-18 14:30:00,2025-01-18,SA1,53.99,1742.2,false
2025-01-18 14:30:00,2025-01-18,TAS1,39.02,998.6,false
2025-01-18 14:35:00,2025-01-18,NSW1,51.16,7368.9,false
2025-01-18 14:35:00,2025-01-18,QLD1,50.72,6869.4,false
2025-01-18 14:35:00,2025-01-18,VIC1,35.83,5319.3,false
2025-01-18 14:35:00,2025-01-18,SA1,47.21,1650.0,false
2025-01-18 14:35:00,2025-01-18,TAS1,32.69,1161.1,false
2025-01-18 14:40:00,2025-01-18,NSW1,53.3,7262.5,false
2025-01-18 14:40:00,2025-01-18,QLD1,41.94,5577.0,false
2025-01-18 14:40:00,2025-01-18,VIC1,52.97,5105.2,false
2025-01-18 14:40:00,2025-01-18,SA1,59.41,1757.5,false
2025-01-18 14:40:00,2025-01-18,TAS1,30.15,1255.5,false
2025-01-18 14:45:00,2025-01-18,NSW1,45.33,7496.4,false
2025-01-18 14:45:00,2025-01-18,QLD1,45.68,5978.6,false
2025-01-18 14:45:00,2025-01-18,VIC1,43.29,5480.4,false
2025-01-18 14:45:00,2025-01-18,SA1,48.89,1530.5,false
2025-01-18 14:45:00,2025-01-18,TAS1,29.64,1014.2,false
2025-01-18 14:50:00,2025-01-18,NSW1,59.95,8504.9,false
2025-01-18 14:50:00,2025-01-18,QLD1,38.96,6623.8,false
2025-01-18 14:50:00,2025-01-18,VIC1,40.93,4353.4,false
2025-01-18 14:50:00,2025-01-18,SA1,56.08,1735.2,false
2025-01-18 14:50:00,2025-01-18,TAS1,41.49,1112.3,false
2025-01-18 14:55:00,2025-01-18,NSW1,47.87,7789.3,false
2025-01-18 14:55:00,2025-01-18,QLD1,49.46,5638.5,false
2025-01-18 14:55:00,2025-01-18,VIC1,76.84,4963.5,false
2025-01-18 14:55:00,2025-01-18,SA1,36.34,1672.2,false
2025-01-18 14:55:00,2025-01-18,TAS1,51.66,1213.0,false
2025-01-18 15:00:00,2025-01-18,NSW1,49.0,8500.4,false
2025-01-18 15:00:00,2025-01-18,QLD1,49.1,5734.4,false
2025-01-18 15:00:00,2025-01-18,VIC1,43.25,4844.9,false
2025-01-18 15:00:00,2025-01-18,SA1,41.78,1590.1,false
2025-01-18 15:00:00,2025-01-18,TAS1,39.76,989.9,false
2025-01-18 15:05:00,2025-01-18,NSW1,58.63,8079.0,false
2025-01-18 15:05:00,2025-01-18,QLD1,55.99,5786.3,false
2025-01-18 15:05:00,2025-01-18,VIC1,38.76,4951.9,false
2025-01-18 15:05:00,2025-01-18,SA1,23.99,1660.0,false
2025-01-18 15:05:00,2025-01-18,TAS1,39.05,1045.8,false
2025-01-18 15:10:00,2025-01-18,NSW1,45.0,6860.0,false
2025-01-18 15:10:00,2025-01-18,QLD1,41.42,5986.0,false
2025-01-18 15:10:00,2025-01-18,VIC1,30.21,4908.2,false
2025-01-18 15:10:00,2025-01-18,SA1,37.12,1521.4,false
2025-01-18 15:10:00,2025-01-18,TAS1,42.95,1065.5,false
2025-01-18 15:15:00,2025-01-18,NSW1,40.26,8149.0,false
2025-01-18 15:15:00,2025-01-18,QLD1,46.9,6479.1,false
2025-01-18 15:15:00,2025-01-18,VIC1,53.04,5048.3,false
2025-01-18 15:15:00,2025-01-18,SA1,47.05,1601.1,false
2025-01-18 15:15:00,2025-01-18,TAS1,37.29,1041.8,false
2025-01-18 15:20:00,2025-01-18,NSW1,53.68,7167.4,false
2025-01-18 15:20:00,2025-01-18,QLD1,48.4,5974.3,false
2025-01-18 15:20:00,2025-01-18,VIC1,64.77,4953.8,false
2025-01-18 15:20:00,2025-01-18,SA1,58.39,1621.1,false
2025-01-18 15:20:00,2025-01-18,TAS1,45.0,1055.2,false
2025-01-18 15:25:00,2025-01-18,NSW1,31.98,8089.5,false
2025-01-18 15:25:00,2025-01-18,QLD1,51.69,6019.2,false
2025-01-18 15:25:00,2025-01-18,VIC1,56.43,5086.6,false
2025-01-18 15:25:00,2025-01-18,SA1,40.74,1501.5,false
2025-01-18 15:25:00,2025-01-18,TAS1,41.44,1107.6,false
2025-01-18 15:30:00,2025-01-18,NSW1,47.81,7847.8,false
2025-01-18 15:30:00,2025-01-18,QLD1,35.04,6241.7,false
2025-01-18 15:30:00,2025-01-18,VIC1,38.48,4789.8,false
2025-01-18 15:30:00,2025-01-18,SA1,76.04,1394.4,false
2025-01-18 15:30:00,2025-01-18,TAS1,43.26,1026.0,false
2025-01-18 15:35:00,2025-01-18,NSW1,43.4,7842.1,false
2025-01-18 15:35:00,2025-01-18,QLD1,48.58,5989.2,false
2025-01-18 15:35:00,2025-01-18,VIC1,50.21,4818.4,false
2025-01-18 15:35:00,2025-01-18,SA1,61.09,1658.3,false
2025-01-18 15:35:00,2025-01-18,TAS1,40.09,1038.4,false
2025-01-18 15:40:00,2025-01-18,NSW1,50.66,7167.9,false
2025-01-18 15:40:00,2025-01-18,QLD1,58.18,5991.0,false
2025-01-18 15:40:00,2025-01-18,VIC1,53.03,5620.7,false
2025-01-18 15:40:00,2025-01-18,SA1,49.26,1674.1,false
2025-01-18 15:40:00,2025-01-18,TAS1,50.04,1050.0,false
2025-01-18 15:45:00,2025-01-18,NSW1,62.99,7151.6,false
2025-01-18 15:45:00,2025-01-18,QLD1,55.64,5761.5,false
2025-01-18 15:45:00,2025-01-18,VIC1,56.96,4481.1,false
2025-01-18 15:45:00,2025-01-18,SA1,43.39,1559.9,false
2025-01-18 15:45:00,2025-01-18,TAS1,42.18,1026.5,false
2025-01-18 15:50:00,2025-01-18,NSW1,34.71,6869.9,false
2025-01-18 15:50:00,2025-01-18,QLD1,52.89,6191.7,false
2025-01-18 15:50:00,2025-01-18,VIC1,58.67,4389.3,false
2025-01-18 15:50:00,2025-01-18,SA1,61.62,1557.8,false
2025-01-18 15:50:00,2025-01-18,TAS1,35.2,1019.4,false
2025-01-18 15:55:00,2025-01-18,NSW1,44.61,7493.0,false
2025-01-18 15:55:00,2025-01-18,QLD1,43.52,6031.7,false
2025-01-18 15:55:00,2025-01-18,VIC1,51.95,5047.4,false
2025-01-18 15:55:00,2025-01-18,SA1,41.9,1723.6,false
2025-01-18 15:55:00,2025-01-18,TAS1,38.8,1215.7,false
2025-01-18 16:00:00,2025-01-18,NSW1,47.92,9276.0,false
2025-01-18 16:00:00,2025-01-18,QLD1,66.64,8466.5,false
2025-01-18 16:00:00,2025-01-18,VIC1,62.43,7113.4,false
2025-01-18 16:00:00,2025-01-18,SA1,71.53,2104.2,false
2025-01-18 16:00:00,2025-01-18,TAS1,56.73,1495.3,false
2025-01-18 16:05:00,2025-01-18,NSW1,63.65,10481.9,false
2025-01-18 16:05:00,2025-01-18,QLD1,52.81,8298.1,false
2025-01-18 16:05:00,2025-01-18,VIC1,58.94,6223.1,false
2025-01-18 16:05:00,2025-01-18,SA1,54.36,2146.5,false
2025-01-18 16:05:00,2025-01-18,TAS1,53.27,1481.6,false
2025-01-18 16:10:00,2025-01-18,NSW1,73.94,9785.9,false
2025-01-18 16:10:00,2025-01-18,QLD1,66.11,7810.2,false
2025-01-18 16:10:00,2025-01-18,VIC1,56.62,7125.9,false
2025-01-18 16:10:00,2025-01-18,SA1,60.61,2203.6,false
2025-01-18 16:10:00,2025-01-18,TAS1,48.76,1480.0,false
2025-01-18 16:15:00,2025-01-18,NSW1,67.81,9749.0,false
2025-01-18 16:15:00,2025-01-18,QLD1,66.31,8071.7,false
2025-01-18 16:15:00,2025-01-18,VIC1,61.03,6614.8,false
2025-01-18 16:15:00,2025-01-18,SA1,90.16,2256.8,false
2025-01-18 16:15:00,2025-01-18,TAS1,45.67,1431.8,false
2025-01-18 16:20:00,2025-01-18,NSW1,57.11,10343.7,false
2025-01-18 16:20:00,2025-01-18,QLD1,44.85,7763.1,false
2025-01-18 16:20:00,2025-01-18,VIC1,82.06,6585.3,false
2025-01-18 16:20:00,2025-01-18,SA1,78.71,2217.3,false
2025-01-18 16:20:00,2025-01-18,TAS1,50.39,1411.4,false
2025-01-18 16:25:00,2025-01-18,NSW1,50.39,10232.8,false
2025-01-18 16:25:00,2025-01-18,QLD1,49.38,8290.1,false
2025-01-18 16:25:00,2025-01-18,VIC1,69.65,6641.3,false
2025-01-18 16:25:00,2025-01-18,SA1,74.42,2242.0,false
2025-01-18 16:25:00,2025-01-18,TAS1,50.07,1507.1,false
2025-01-18 16:30:00,2025-01-18,NSW1,41.47,9877.4,false
2025-01-18 16:30:00,2025-01-18,QLD1,55.43,8219.2,false
2025-01-18 16:30:00,2025-01-18,VIC1,56.28,6512.3,false
2025-01-18 16:30:00,2025-01-18,SA1,98.64,2240.6,false
2025-01-18 16:30:00,2025-01-18,TAS1,51.17,1547.1,false
2025-01-18 16:35:00,2025-01-18,NSW1,90.65,10044.5,false
2025-01-18 16:35:00,2025-01-18,QLD1,49.15,8451.7,false
2025-01-18 16:35:00,2025-01-18,VIC1,70.83,6078.1,false
2025-01-18 16:35:00,2025-01-18,SA1,67.06,2280.0,false
2025-01-18 16:35:00,2025-01-18,TAS1,51.38,1472.0,false
2025-01-18 16:40:00,2025-01-18,NSW1,53.17,9801.8,false
2025-01-18 16:40:00,2025-01-18,QLD1,64.67,7911.3,false
2025-01-18 16:40:00,2025-01-18,VIC1,56.56,6667.2,false
2025-01-18 16:40:00,2025-01-18,SA1,57.78,2141.6,false
2025-01-18 16:40:00,2025-01-18,TAS1,52.16,1344.8,false
2025-01-18 16:45:00,2025-01-18,NSW1,65.78,10013.7,false
2025-01-18 16:45:00,2025-01-18,QLD1,47.69,7881.7,false
2025-01-18 16:45:00,2025-01-18,VIC1,43.62,6349.7,false
2025-01-18 16:45:00,2025-01-18,SA1,64.16,2300.2,false
2025-01-18 16:45:00,2025-01-18,TAS1,65.01,1436.6,false
2025-01-18 16:50:00,2025-01-18,NSW1,60.84,10195.7,false
2025-01-18 16:50:00,2025-01-18,QLD1,56.64,8071.4,false
2025-01-18 16:50:00,2025-01-18,VIC1,53.01,6719.8,false
2025-01-18 16:50:00,2025-01-18,SA1,77.53,2229.6,false
2025-01-18 16:50:00,2025-01-18,TAS1,47.38,1407.0,false
2025-01-18 16:55:00,2025-01-18,NSW1,73.57,10039.3,false
2025-01-18 16:55:00,2025-01-18,QLD1,49.35,7970.3,false
2025-01-18 16:55:00,2025-01-18,VIC1,58.72,6051.5,false
2025-01-18 16:55:00,2025-01-18,SA1,53.42,2101.4,false
2025-01-18 16:55:00,2025-01-18,TAS1,49.09,1472.7,false
2025-01-18 17:00:00,2025-01-18,NSW1,63.3,12636.0,true
2025-01-18 17:00:00,2025-01-18,QLD1,71.17,8774.4,true
2025-01-18 17:00:00,2025-01-18,VIC1,65.06,7355.7,true
2025-01-18 17:00:00,2025-01-18,SA1,85.16,2525.0,true
2025-01-18 17:00:00,2025-01-18,TAS1,68.13,1647.8,true
2025-01-18 17:05:00,2025-01-18,NSW1,86.7,12425.0,true
2025-01-18 17:05:00,2025-01-18,QLD1,69.83,9414.5,true
2025-01-18 17:05:00,2025-01-18,VIC1,91.96,7380.1,true
2025-01-18 17:05:00,2025-01-18,SA1,61.45,2540.8,true
2025-01-18 17:05:00,2025-01-18,TAS1,61.4,1743.8,true
2025-01-18 17:10:00,2025-01-18,NSW1,75.97,11756.1,true
2025-01-18 17:10:00,2025-01-18,QLD1,64.83,10303.7,true
2025-01-18 17:10:00,2025-01-18,VIC1,69.93,7497.2,true
2025-01-18 17:10:00,2025-01-18,SA1,74.61,2531.7,true
2025-01-18 17:10:00,2025-01-18,TAS1,65.38,1656.1,true
2025-01-18 17:15:00,2025-01-18,NSW1,65.58,12145.9,true
2025-01-18 17:15:00,2025-01-18,QLD1,61.06,9251.5,true
2025-01-18 17:15:00,2025-01-18,VIC1,75.23,7458.3,true
2025-01-18 17:15:00,2025-01-18,SA1,93.34,2570.0,true
2025-01-18 17:15:00,2025-01-18,TAS1,56.73,1672.0,true
2025-01-18 17:20:00,2025-01-18,NSW1,71.01,12240.6,true
2025-01-18 17:20:00,2025-01-18,QLD1,69.6,9729.3,true
2025-01-18 17:20:00,2025-01-18,VIC1,77.09,7989.0,true
2025-01-18 17:20:00,2025-01-18,SA1,88.39,2562.9,true
2025-01-18 17:20:00,2025-01-18,TAS1,56.4,1619.0,true
2025-01-18 17:25:00,2025-01-18,NSW1,76.36,11385.7,true
2025-01-18 17:25:00,2025-01-18,QLD1,62.44,9334.5,true
2025-01-18 17:25:00,2025-01-18,VIC1,67.35,7703.2,true
2025-01-18 17:25:00,2025-01-18,SA1,101.03,2450.8,true
2025-01-18 17:25:00,2025-01-18,TAS1,56.14,1588.2,true
2025-01-18 17:30:00,2025-01-18,NSW1,80.22,12143.4,true
2025-01-18 17:30:00,2025-01-18,QLD1,76.13,9983.3,true
2025-01-18 17:30:00,2025-01-18,VIC1,420.44,7296.3,true
2025-01-18 17:30:00,2025-01-18,SA1,61.67,2507.9,true
2025-01-18 17:30:00,2025-01-18,TAS1,68.31,1764.4,true
2025-01-18 17:35:00,2025-01-18,NSW1,77.03,12169.6,true
2025-01-18 17:35:00,2025-01-18,QLD1,63.36,9119.1,true
2025-01-18 17:35:00,2025-01-18,VIC1,58.58,7682.5,true
2025-01-18 17:35:00,2025-01-18,SA1,70.48,2323.7,true
2025-01-18 17:35:00,2025-01-18,TAS1,57.87,1648.8,true
2025-01-18 17:40:00,2025-01-18,NSW1,66.91,11899.2,true
2025-01-18 17:40:00,2025-01-18,QLD1,66.39,8860.5,true
2025-01-18 17:40:00,2025-01-18,VIC1,77.67,7476.7,true
2025-01-18 17:40:00,2025-01-18,SA1,72.95,2525.8,true
2025-01-18 17:40:00,2025-01-18,TAS1,61.24,1664.7,true
2025-01-18 17:45:00,2025-01-18,NSW1,957.61,12075.9,true
2025-01-18 17:45:00,2025-01-18,QLD1,75.05,9125.1,true
2025-01-18 17:45:00,2025-01-18,VIC1,65.64,7176.7,true
2025-01-18 17:45:00,2025-01-18,SA1,63.72,2404.2,true
2025-01-18 17:45:00,2025-01-18,TAS1,65.84,1831.6,true
2025-01-18 17:50:00,2025-01-18,NSW1,70.35,11837.7,true
2025-01-18 17:50:00,2025-01-18,QLD1,63.53,9695.0,true
2025-01-18 17:50:00,2025-01-18,VIC1,64.62,7603.7,true
2025-01-18 17:50:00,2025-01-18,SA1,63.0,2597.2,true
2025-01-18 17:50:00,2025-01-18,TAS1,55.4,1675.6,true
2025-01-18 17:55:00,2025-01-18,NSW1,379.69,12713.8,true
2025-01-18 17:55:00,2025-01-18,QLD1,69.71,9641.6,true
2025-01-18 17:55:00,2025-01-18,VIC1,59.78,7437.1,true
2025-01-18 17:55:00,2025-01-18,SA1,112.55,2633.1,true
2025-01-18 17:55:00,2025-01-18,TAS1,64.66,1702.9,true
2025-01-18 18:00:00,2025-01-18,NSW1,95.08,11878.7,true
2025-01-18 18:00:00,2025-01-18,QLD1,49.11,9175.4,true
2025-01-18 18:00:00,2025-01-18,VIC1,93.43,7608.3,true
2025-01-18 18:00:00,2025-01-18,SA1,86.58,2496.2,true
2025-01-18 18:00:00,2025-01-18,TAS1,54.09,1678.1,true
2025-01-18 18:05:00,2025-01-18,NSW1,84.6,11951.6,true
2025-01-18 18:05:00,2025-01-18,QLD1,72.91,10059.7,true
2025-01-18 18:05:00,2025-01-18,VIC1,68.05,7297.4,true
2025-01-18 18:05:00,2025-01-18,SA1,89.91,2525.2,true
2025-01-18 18:05:00,2025-01-18,TAS1,58.02,1668.3,true
2025-01-18 18:10:00,2025-01-18,NSW1,62.67,12596.2,true
2025-01-18 18:10:00,2025-01-18,QLD1,64.77,9656.3,true
2025-01-18 18:10:00,2025-01-18,VIC1,74.09,8068.3,true
2025-01-18 18:10:00,2025-01-18,SA1,107.4,2542.2,true
2025-01-18 18:10:00,2025-01-18,TAS1,67.02,1594.6,true
2025-01-18 18:15:00,2025-01-18,NSW1,88.91,12328.5,true
2025-01-18 18:15:00,2025-01-18,QLD1,434.92,9477.8,true
2025-01-18 18:15:00,2025-01-18,VIC1,68.06,7894.1,true
2025-01-18 18:15:00,2025-01-18,SA1,92.69,2494.5,true
2025-01-18 18:15:00,2025-01-18,TAS1,67.04,1656.4,true
2025-01-18 18:20:00,2025-01-18,NSW1,62.96,11717.0,true
2025-01-18 18:20:00,2025-01-18,QLD1,57.6,9350.6,true
2025-01-18 18:20:00,2025-01-18,VIC1,62.48,7555.5,true
2025-01-18 18:20:00,2025-01-18,SA1,86.51,2549.2,true
2025-01-18 18:20:00,2025-01-18,TAS1,66.86,1779.2,true
2025-01-18 18:25:00,2025-01-18,NSW1,93.31,12292.9,true
2025-01-18 18:25:00,2025-01-18,QLD1,79.28,9441.5,true
2025-01-18 18:25:00,2025-01-18,VIC1,79.71,8069.6,true
2025-01-18 18:25:00,2025-01-18,SA1,78.12,2495.6,true
2025-01-18 18:25:00,2025-01-18,TAS1,64.29,1629.1,true
2025-01-18 18:30:00,2025-01-18,NSW1,80.21,11898.3,true
2025-01-18 18:30:00,2025-01-18,QLD1,58.66,9463.4,true
2025-01-18 18:30:00,2025-01-18,VIC1,83.55,7701.4,true
2025-01-18 18:30:00,2025-01-18,SA1,97.54,2533.0,true
2025-01-18 18:30:00,2025-01-18,TAS1,295.55,1658.9,true
2025-01-18 18:35:00,2025-01-18,NSW1,87.04,11354.7,true
2025-01-18 18:35:00,2025-01-18,QLD1,62.48,9946.5,true
2025-01-18 18:35:00,2025-01-18,VIC1,76.31,7830.9,true
2025-01-18 18:35:00,2025-01-18,SA1,51.24,2559.1,true
2025-01-18 18:35:00,2025-01-18,TAS1,69.12,1640.3,true
2025-01-18 18:40:00,2025-01-18,NSW1,84.04,11173.5,true
2025-01-18 18:40:00,2025-01-18,QLD1,63.27,9450.4,true
2025-01-18 18:40:00,2025-01-18,VIC1,59.01,7633.2,true
2025-01-18 18:40:00,2025-01-18,SA1,79.29,2395.5,true
2025-01-18 18:40:00,2025-01-18,TAS1,59.96,1708.1,true
2025-01-18 18:45:00,2025-01-18,NSW1,83.24,12071.9,true
2025-01-18 18:45:00,2025-01-18,QLD1,73.06,9737.4,true
2025-01-18 18:45:00,2025-01-18,VIC1,75.3,7571.0,true
2025-01-18 18:45:00,2025-01-18,SA1,87.98,2614.1,true
2025-01-18 18:45:00,2025-01-18,TAS1,68.49,1829.3,true
2025-01-18 18:50:00,2025-01-18,NSW1,80.57,12148.9,true
2025-01-18 18:50:00,2025-01-18,QLD1,71.52,9441.2,true
2025-01-18 18:50:00,2025-01-18,VIC1,62.88,7330.1,true
2025-01-18 18:50:00,2025-01-18,SA1,81.4,2588.6,true
2025-01-18 18:50:00,2025-01-18,TAS1,55.26,1704.3,true
2025-01-18 18:55:00,2025-01-18,NSW1,86.29,12592.7,true
2025-01-18 18:55:00,2025-01-18,QLD1,75.84,9112.5,true
2025-01-18 18:55:00,2025-01-18,VIC1,82.5,7614.3,true
2025-01-18 18:55:00,2025-01-18,SA1,77.99,2314.1,true
2025-01-18 18:55:00,2025-01-18,TAS1,58.36,1652.4,true
2025-01-18 19:00:00,2025-01-18,NSW1,67.03,11588.7,true
2025-01-18 19:00:00,2025-01-18,QLD1,60.32,9449.5,true
2025-01-18 19:00:00,2025-01-18,VIC1,64.91,7737.7,true
2025-01-18 19:00:00,2025-01-18,SA1,88.57,2617.7,true
2025-01-18 19:00:00,2025-01-18,TAS1,65.62,1615.4,true
2025-01-18 19:05:00,2025-01-18,NSW1,81.21,12386.5,true
2025-01-18 19:05:00,2025-01-18,QLD1,66.68,9285.8,true
2025-01-18 19:05:00,2025-01-18,VIC1,66.97,7246.0,true
2025-01-18 19:05:00,2025-01-18,SA1,92.17,2399.6,true
2025-01-18 19:05:00,2025-01-18,TAS1,61.47,1595.6,true
2025-01-18 19:10:00,2025-01-18,NSW1,73.25,11790.9,true
2025-01-18 19:10:00,2025-01-18,QLD1,72.88,9699.4,true
2025-01-18 19:10:00,2025-01-18,VIC1,72.38,7434.3,true
2025-01-18 19:10:00,2025-01-18,SA1,62.67,2545.0,true
2025-01-18 19:10:00,2025-01-18,TAS1,53.86,1694.8,true
2025-01-18 19:15:00,2025-01-18,NSW1,70.07,12165.2,true
2025-01-18 19:15:00,2025-01-18,QLD1,71.76,10110.2,true
2025-01-18 19:15:00,2025-01-18,VIC1,66.77,7344.8,true
2025-01-18 19:15:00,2025-01-18,SA1,104.19,2524.5,true
2025-01-18 19:15:00,2025-01-18,TAS1,67.82,1635.3,true
2025-01-18 19:20:00,2025-01-18,NSW1,73.48,12077.0,true
2025-01-18 19:20:00,2025-01-18,QLD1,70.08,9747.8,true
2025-01-18 19:20:00,2025-01-18,VIC1,74.01,7291.4,true
2025-01-18 19:20:00,2025-01-18,SA1,34.8,2545.3,true
2025-01-18 19:20:00,2025-01-18,TAS1,62.18,1657.4,true
2025-01-18 19:25:00,2025-01-18,NSW1,87.96,11985.2,true
2025-01-18 19:25:00,2025-01-18,QLD1,58.01,9591.6,true
2025-01-18 19:25:00,2025-01-18,VIC1,91.54,7725.9,true
2025-01-18 19:25:00,2025-01-18,SA1,99.69,2594.3,true
2025-01-18 19:25:00,2025-01-18,TAS1,61.79,1573.7,true
2025-01-18 19:30:00,2025-01-18,NSW1,75.98,11683.9,true
2025-01-18 19:30:00,2025-01-18,QLD1,73.36,9595.4,true
2025-01-18 19:30:00,2025-01-18,VIC1,54.54,7522.4,true
2025-01-18 19:30:00,2025-01-18,SA1,94.19,2337.4,true
2025-01-18 19:30:00,2025-01-18,TAS1,64.5,1613.8,true
2025-01-18 19:35:00,2025-01-18,NSW1,64.56,12497.9,true
2025-01-18 19:35:00,2025-01-18,QLD1,64.79,9337.2,true
2025-01-18 19:35:00,2025-01-18,VIC1,72.98,8006.5,true
2025-01-18 19:35:00,2025-01-18,SA1,83.6,2563.2,true
2025-01-18 19:35:00,2025-01-18,TAS1,66.4,1621.8,true
2025-01-18 19:40:00,2025-01-18,NSW1,67.67,11189.9,true
2025-01-18 19:40:00,2025-01-18,QLD1,63.28,8635.8,true
2025-01-18 19:40:00,2025-01-18,VIC1,73.54,7520.2,true
2025-01-18 19:40:00,2025-01-18,SA1,47.82,2529.8,true
2025-01-18 19:40:00,2025-01-18,TAS1,53.23,1741.2,true
2025-01-18 19:45:00,2025-01-18,NSW1,71.58,11224.4,true
2025-01-18 19:45:00,2025-01-18,QLD1,70.12,9861.3,true
2025-01-18 19:45:00,2025-01-18,VIC1,94.66,7950.1,true
2025-01-18 19:45:00,2025-01-18,SA1,718.69,2535.7,true
2025-01-18 19:45:00,2025-01-18,TAS1,59.71,1687.7,true
2025-01-18 19:50:00,2025-01-18,NSW1,87.09,11489.7,true
2025-01-18 19:50:00,2025-01-18,QLD1,73.05,9203.4,true
2025-01-18 19:50:00,2025-01-18,VIC1,79.44,7565.6,true
2025-01-18 19:50:00,2025-01-18,SA1,86.2,2565.9,true
2025-01-18 19:50:00,2025-01-18,TAS1,55.61,1820.0,true
2025-01-18 19:55:00,2025-01-18,NSW1,78.78,12066.9,true
2025-01-18 19:55:00,2025-01-18,QLD1,65.74,10056.1,true
2025-01-18 19:55:00,2025-01-18,VIC1,68.23,7678.8,true
2025-01-18 19:55:00,2025-01-18,SA1,73.18,2472.4,true
2025-01-18 19:55:00,2025-01-18,TAS1,65.87,1772.8,true
2025-01-18 20:00:00,2025-01-18,NSW1,74.88,11899.6,true
2025-01-18 20:00:00,2025-01-18,QLD1,65.08,9574.4,true
2025-01-18 20:00:00,2025-01-18,VIC1,60.11,7540.1,true
2025-01-18 20:00:00,2025-01-18,SA1,85.89,2521.9,true
2025-01-18 20:00:00,2025-01-18,TAS1,61.47,1694.3,true
2025-01-18 20:05:00,2025-01-18,NSW1,69.21,12285.8,true
2025-01-18 20:05:00,2025-01-18,QLD1,76.28,10224.7,true
2025-01-18 20:05:00,2025-01-18,VIC1,422.95,8139.7,true
2025-01-18 20:05:00,2025-01-18,SA1,94.72,2700.5,true
2025-01-18 20:05:00,2025-01-18,TAS1,67.73,1639.2,true
